device_id,machine_type,line,zone,timestamp,temperature_c,vibration_rms,rpm,pressure_bar,flow_lpm,current_a,oil_temp_c,humidity_pct,power_kw
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:16:30.901141+00:00,69.95,1.063,11498.2,,,22.963,62.39,,6.792
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:16:30.901156+00:00,84.93,1.993,3589.5,9.698,108.58,39.467,,,21.047
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:16:30.901169+00:00,51.22,0.843,96.9,,,9.683,,59.11,1.421
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:16:50.902205+00:00,63.15,1.281,1502.2,4.156,273.56,26.685,,,10.12
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:16:50.902255+00:00,75.99,1.684,3019.0,7.533,,31.651,69.0,,17.6
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:16:50.902279+00:00,69.51,1.079,11469.7,,,22.585,62.1,,6.576
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:16:50.902298+00:00,84.41,1.809,3588.6,9.639,105.99,38.794,,,20.848
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:16:50.902316+00:00,50.9,0.949,92.9,,,9.414,,58.84,1.08
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:17:10.903398+00:00,86.96,6.344,1673.1,5.166,243.17,30.414,,,12.48
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:17:10.903449+00:00,75.71,1.606,3014.0,7.536,,31.791,68.43,,17.5
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:17:10.903473+00:00,69.55,0.998,11439.0,,,22.439,62.13,,6.602
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:17:10.903495+00:00,84.54,1.88,3584.2,9.661,108.93,38.779,,,21.173
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:17:10.903513+00:00,50.33,0.867,95.8,,,9.16,,59.46,0.995
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:17:30.904511+00:00,62.87,1.33,1506.8,4.02,274.26,25.698,,,9.834
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:17:30.904549+00:00,75.73,1.668,3011.4,7.505,,31.438,68.16,,17.316
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:17:30.904564+00:00,69.08,1.002,11403.5,,,21.744,61.24,,6.489
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:17:30.904577+00:00,84.67,1.869,3579.3,9.625,108.75,38.709,,,20.831
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:17:30.904589+00:00,49.87,0.811,93.4,,,9.146,,59.36,1.221
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:17:40.905262+00:00,62.6,1.185,1506.0,4.078,275.86,25.634,,,9.837
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:17:40.905300+00:00,75.12,1.564,3007.2,7.368,,31.232,68.5,,17.283
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:17:40.905315+00:00,68.08,1.141,11361.0,,,21.802,61.31,,6.338
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:17:40.905329+00:00,83.9,1.895,3574.1,9.637,106.96,38.248,,,20.898
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:17:40.905341+00:00,49.84,0.826,92.9,,,8.905,,59.23,1.228
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:18:10.905920+00:00,62.66,1.244,1506.2,3.976,276.7,25.288,,,9.909
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:18:10.905968+00:00,75.0,1.558,3000.6,7.302,,31.241,68.19,,17.579
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:18:10.905991+00:00,67.74,1.025,11333.0,,,21.641,61.06,,6.377
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:18:10.906009+00:00,83.39,1.793,3578.2,9.652,108.11,38.162,,,20.849
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:18:10.906027+00:00,49.4,0.782,97.4,,,8.817,,57.91,0.935
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:18:30.906746+00:00,62.25,1.187,1500.4,4.009,276.44,25.907,,,9.991
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:18:30.906793+00:00,74.47,1.466,2997.6,7.361,,30.772,68.06,,17.544
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:18:30.906816+00:00,67.69,1.147,11288.9,,,21.744,61.07,,6.595
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:18:30.906835+00:00,83.63,1.748,3574.1,9.627,110.81,37.806,,,20.824
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:18:30.906852+00:00,49.83,0.782,99.5,,,9.254,,57.75,1.002
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:18:50.907547+00:00,61.36,1.166,1496.4,3.867,276.89,25.375,,,9.839
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:18:50.907595+00:00,74.25,1.481,2992.0,7.256,,30.352,68.14,,17.241
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:18:50.907618+00:00,67.53,1.133,11245.1,,,21.652,60.55,,6.4
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:18:50.907641+00:00,83.11,1.85,3559.0,9.51,110.47,37.607,,,20.877
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:18:50.907659+00:00,49.3,0.907,100.2,,,9.257,,58.39,0.957
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:19:20.908600+00:00,61.64,1.255,1497.9,3.975,279.34,25.541,,,9.896
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:19:20.908640+00:00,73.66,1.574,2999.2,7.382,,30.798,67.48,,17.451
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:19:20.908657+00:00,66.33,1.056,11203.0,,,21.372,60.37,,6.574
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:19:20.908671+00:00,83.12,1.825,3555.1,9.492,111.6,37.839,,,21.02
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:19:20.908683+00:00,48.61,0.775,92.8,,,8.868,,57.62,1.173
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:19:50.909318+00:00,61.03,1.339,1497.5,3.94,280.05,25.419,,,10.087
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:19:50.909357+00:00,73.2,1.589,2989.0,7.298,,31.131,67.46,,17.534
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:19:50.909373+00:00,66.1,1.157,11156.1,,,21.492,60.55,,6.537
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:19:50.909386+00:00,82.86,1.868,3560.9,9.447,113.96,37.287,,,21.162
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:19:50.909400+00:00,48.58,0.84,96.8,,,8.362,,57.17,1.143
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:20:00.910580+00:00,60.64,1.343,1491.3,3.903,281.62,25.637,,,9.93
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:20:00.910628+00:00,73.48,1.586,2982.4,7.214,,30.457,67.23,,17.606
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:20:00.910651+00:00,66.09,1.065,11110.5,,,20.777,60.49,,6.525
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:20:00.910670+00:00,82.06,1.958,3550.7,9.468,113.89,37.941,,,21.118
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:20:00.910688+00:00,48.69,0.894,96.4,,,8.725,,57.36,1.237
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:20:20.911391+00:00,60.07,1.436,1487.3,3.9,280.47,25.318,,,10.281
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:20:20.911439+00:00,72.62,1.614,2982.9,7.339,,30.917,66.99,,17.742
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:20:20.911472+00:00,64.91,1.046,11061.3,,,21.417,60.05,,6.472
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:20:20.911492+00:00,81.98,1.881,3541.2,9.439,114.46,37.502,,,21.03
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:20:20.911509+00:00,47.65,0.82,89.5,,,8.647,,57.28,1.441
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:20:40.912204+00:00,59.99,1.352,1489.8,3.896,283.55,25.184,,,10.357
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:20:40.912250+00:00,72.76,1.671,2974.1,7.248,,31.105,66.67,,17.663
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:20:40.912274+00:00,64.64,1.1,11019.2,,,21.069,60.43,,6.564
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:20:40.912292+00:00,81.84,2.005,3541.3,9.495,116.73,37.389,,,21.179
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:20:40.912309+00:00,48.0,1.003,88.2,,,8.857,,57.37,1.196
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:20:50.913320+00:00,59.54,1.499,1484.8,3.79,286.39,25.389,,,10.368
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:20:50.913359+00:00,72.1,1.745,2972.5,7.178,,31.204,67.12,,17.917
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:20:50.913376+00:00,64.56,1.144,10973.6,,,21.253,60.18,,6.728
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:20:50.913389+00:00,81.1,2.02,3541.0,9.444,117.24,38.118,,,21.316
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:20:50.913402+00:00,47.88,0.984,99.2,,,8.461,,56.5,1.478
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:21:20.914268+00:00,59.17,1.413,1488.2,3.876,287.07,25.006,,,10.511
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:21:20.914306+00:00,71.83,1.919,2975.0,7.27,,31.331,66.88,,17.934
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:21:20.914322+00:00,63.91,1.156,10925.4,,,21.069,59.74,,7.062
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:21:20.914336+00:00,81.22,2.222,3528.9,9.502,120.75,38.002,,,21.284
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:21:20.914349+00:00,47.46,1.078,87.9,,,9.115,,56.27,1.661
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:21:40.915682+00:00,59.47,1.474,1481.3,3.849,288.94,25.382,,,10.331
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:21:40.915724+00:00,71.41,1.835,2965.0,7.213,,31.339,66.73,,17.895
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:21:40.915743+00:00,63.54,1.274,10868.8,,,21.632,59.41,,7.061
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:21:40.915759+00:00,80.7,2.247,3524.7,9.412,120.25,37.543,,,21.611
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:21:40.915774+00:00,47.17,1.047,90.7,,,9.179,,56.61,1.641
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:21:50.916476+00:00,59.24,1.506,1485.3,3.886,287.25,25.578,,,10.506
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:21:50.916528+00:00,70.82,1.936,2964.9,7.301,,31.338,66.51,,18.106
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:21:50.916550+00:00,63.22,1.393,10819.8,,,21.333,59.62,,7.239
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:21:50.916571+00:00,81.18,2.193,3522.5,9.528,123.34,38.186,,,21.587
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:21:50.916589+00:00,46.51,1.004,90.0,,,9.111,,55.85,1.808
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:22:00.917545+00:00,58.87,1.593,1484.7,3.808,289.62,25.832,,,10.565
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:22:00.917584+00:00,70.81,2.03,2953.2,7.186,,31.653,66.54,,18.206
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:22:00.917600+00:00,63.06,1.321,10772.5,,,22.037,59.81,,7.07
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:22:00.917613+00:00,80.4,2.302,3516.8,9.377,123.28,37.938,,,21.715
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:22:00.917626+00:00,46.35,1.066,87.7,,,9.743,,56.58,2.083
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:22:20.918581+00:00,58.22,1.621,1472.7,3.928,291.18,25.723,,,10.973
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:22:20.918627+00:00,70.87,2.055,2950.1,7.219,,31.71,66.98,,18.227
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:22:20.918648+00:00,62.66,1.422,10724.1,,,22.273,59.69,,7.281
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:22:20.918665+00:00,80.67,2.469,3508.2,9.407,125.92,38.905,,,21.969
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:22:20.918682+00:00,46.55,1.162,95.1,,,9.105,,55.83,1.954
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:22:30.919654+00:00,58.6,1.82,1478.7,3.82,291.57,25.768,,,10.84
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:22:30.919702+00:00,70.79,2.101,2944.5,7.244,,31.771,66.75,,18.626
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:22:30.919726+00:00,62.38,1.514,10670.3,,,21.827,59.53,,7.257
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:22:30.919745+00:00,80.28,2.596,3506.8,9.528,124.35,38.53,,,21.929
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:22:30.919762+00:00,46.72,1.238,94.7,,,9.921,,55.62,2.108
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:23:00.920241+00:00,57.9,1.754,1476.3,3.914,294.88,26.041,,,11.078
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:23:00.920288+00:00,70.12,2.214,2942.7,7.267,,32.099,66.58,,18.547
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:23:00.920310+00:00,62.42,1.49,10625.5,,,22.414,59.93,,7.441
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:23:00.920330+00:00,79.71,2.578,3497.6,9.444,125.36,39.317,,,22.07
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:23:00.920348+00:00,66.44,8.214,248.4,,,14.877,,55.01,3.958
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:23:20.921173+00:00,57.61,1.931,1468.6,3.824,292.75,26.285,,,11.096
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:23:20.921219+00:00,70.03,2.227,2938.8,7.24,,32.668,66.53,,18.725
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:23:20.921242+00:00,61.41,1.569,10575.0,,,22.4,59.48,,7.567
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:23:20.921260+00:00,80.07,2.7,3493.3,9.495,128.55,38.945,,,22.151
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:23:20.921276+00:00,45.97,1.281,86.7,,,10.408,,55.25,2.27
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:23:30.921933+00:00,58.13,1.933,1472.5,3.955,296.18,26.605,,,11.367
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:23:30.921970+00:00,70.13,2.326,2931.6,7.389,,32.266,66.75,,18.832
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:23:30.921986+00:00,61.42,1.598,10523.9,,,22.923,59.32,,7.854
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:23:30.921999+00:00,79.49,2.85,3495.7,9.492,128.32,39.086,,,22.195
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:23:30.922011+00:00,45.74,1.345,93.2,,,10.695,,55.78,2.558
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:23:50.922875+00:00,57.21,1.972,1465.1,3.898,293.84,26.914,,,11.464
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:23:50.922920+00:00,69.62,2.382,2928.3,7.337,,32.626,66.56,,19.092
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:23:50.922942+00:00,60.86,1.712,10474.5,,,23.044,60.01,,7.722
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:23:50.922960+00:00,79.56,2.921,3486.0,9.524,129.5,40.081,,,22.533
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:23:50.922977+00:00,45.99,1.345,88.6,,,10.853,,54.71,2.677
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:24:20.923789+00:00,57.89,2.063,1459.1,3.935,294.53,27.718,,,11.717
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:24:20.923841+00:00,69.53,2.412,2924.5,7.309,,33.484,66.87,,18.909
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:24:20.923858+00:00,61.25,1.731,10431.9,,,23.022,59.5,,7.98
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:24:20.923872+00:00,79.55,2.94,3484.8,9.631,129.94,39.624,,,22.552
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:24:20.923884+00:00,45.4,1.296,90.7,,,11.144,,55.04,2.831
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:24:50.924890+00:00,57.29,2.163,1460.8,4.016,296.81,27.546,,,11.815
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:24:50.924940+00:00,69.51,2.517,2928.8,7.367,,33.16,66.93,,19.177
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:24:50.924963+00:00,61.11,1.664,10393.1,,,23.582,60.01,,8.007
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:24:50.924986+00:00,79.03,3.054,3480.6,9.608,130.31,40.723,,,22.741
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:24:50.925004+00:00,45.54,1.313,86.7,,,11.486,,54.74,2.761
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:25:10.925938+00:00,57.48,2.205,1460.6,4.037,295.14,27.73,,,11.719
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:25:10.925975+00:00,69.2,2.718,2918.2,7.479,,33.867,66.91,,19.037
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:25:10.925991+00:00,61.04,1.81,10351.1,,,24.232,60.23,,8.392
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:25:10.926004+00:00,79.61,3.049,3475.7,9.668,127.42,40.758,,,22.583
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:25:10.926017+00:00,72.27,7.618,246.5,,,16.581,,54.92,4.735
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:25:30.926857+00:00,57.4,2.129,1459.1,4.064,294.12,28.2,,,11.809
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:25:30.926898+00:00,69.05,2.668,2924.7,7.457,,33.832,66.8,,19.299
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:25:30.926915+00:00,60.94,1.858,10302.3,,,24.56,59.78,,8.392
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:25:30.926928+00:00,79.42,3.127,3464.5,9.579,129.29,40.678,,,22.658
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:25:30.926940+00:00,45.4,1.372,85.3,,,11.837,,55.37,2.915
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:26:00.927475+00:00,57.2,2.286,1453.6,4.081,297.18,28.408,,,11.857
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:26:00.927526+00:00,69.53,2.755,2918.4,7.432,,34.244,67.55,,19.561
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:26:00.927549+00:00,61.09,1.88,10258.6,,,24.544,60.41,,8.47
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:26:00.927569+00:00,78.93,3.325,3468.1,9.684,129.43,41.354,,,22.808
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:26:00.927588+00:00,66.99,7.457,194.5,,,18.468,,54.79,6.067
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:26:20.928450+00:00,57.09,2.292,1458.2,4.124,296.59,29.102,,,11.815
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:26:20.928499+00:00,69.05,2.689,2912.6,7.56,,34.317,67.03,,19.634
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:26:20.928522+00:00,60.55,1.933,10228.9,,,24.979,60.62,,8.406
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:26:20.928542+00:00,79.4,3.358,3462.4,9.624,127.23,41.862,,,22.929
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:26:20.928559+00:00,45.68,1.546,93.0,,,12.401,,54.65,3.161
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:26:30.929426+00:00,57.41,2.317,1449.7,4.165,294.97,29.002,,,11.842
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:26:30.929463+00:00,69.62,2.717,2914.2,7.565,,34.847,67.06,,19.669
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:26:30.929479+00:00,60.95,1.829,10187.5,,,24.785,60.74,,8.67
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:26:30.929492+00:00,79.11,3.338,3457.5,9.686,127.45,41.967,,,23.177
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:26:30.929504+00:00,45.13,1.501,91.4,,,12.378,,55.56,3.346
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:26:40.930425+00:00,57.46,2.357,1456.7,4.217,294.55,29.155,,,11.883
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:26:40.930471+00:00,69.27,2.762,2904.8,7.631,,34.949,68.01,,19.734
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:26:40.930494+00:00,60.88,1.89,10162.0,,,25.338,60.68,,8.391
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:26:40.930515+00:00,79.15,3.431,3458.9,9.789,126.78,41.679,,,23.108
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:26:40.930555+00:00,45.69,1.608,81.6,,,12.595,,55.12,3.254
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:26:50.931348+00:00,57.34,2.267,1447.6,4.149,292.95,29.478,,,12.122
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:26:50.931395+00:00,69.76,2.823,2901.5,7.629,,35.172,68.08,,19.385
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:26:50.931418+00:00,61.14,1.992,10121.9,,,25.754,60.82,,8.429
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:26:50.931436+00:00,79.05,3.462,3453.8,9.721,127.49,42.275,,,23.198
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:26:50.931452+00:00,45.7,1.446,83.3,,,12.641,,54.91,3.292
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:27:10.932341+00:00,57.54,2.277,1450.9,4.251,293.41,29.804,,,12.155
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:27:10.932389+00:00,85.59,8.005,3006.4,8.536,,41.629,72.36,,21.511
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:27:10.932411+00:00,61.22,2.018,10094.5,,,26.277,61.08,,8.659
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:27:10.932430+00:00,98.91,9.638,3590.6,11.209,98.27,47.458,,,25.235
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:27:10.932447+00:00,45.19,1.515,91.3,,,12.895,,55.01,3.213
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:27:40.933319+00:00,57.47,2.251,1454.7,4.324,291.72,30.049,,,12.034
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:27:40.933368+00:00,69.36,2.781,2902.7,7.606,,35.23,68.03,,19.492
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:27:40.933392+00:00,61.15,2.034,10069.8,,,25.555,61.35,,8.524
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:27:40.933413+00:00,79.57,3.367,3443.0,9.833,125.5,42.931,,,23.295
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:27:40.933432+00:00,45.75,1.468,88.2,,,13.505,,54.65,3.417
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:28:00.934109+00:00,57.63,2.267,1449.3,4.313,290.07,30.245,,,12.059
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:28:00.934156+00:00,69.27,2.921,2899.2,7.769,,35.955,67.95,,19.664
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:28:00.934177+00:00,61.58,1.929,10043.6,,,25.886,61.59,,8.562
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:28:00.934195+00:00,79.95,3.48,3447.3,9.869,122.07,42.507,,,23.028
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:28:00.934211+00:00,45.43,1.585,86.0,,,13.225,,55.67,3.104
mix-pump-101,centrifugal_pump,mixing,A1,2026-03-15T10:28:20.935118+00:00,58.07,2.314,1445.2,4.282,289.07,30.109,,,12.055
filling-comp-201,air_compressor,filling,B2,2026-03-15T10:28:20.935155+00:00,69.68,2.894,2897.7,7.673,,35.886,68.56,,19.458
cnc-spindle-301,cnc_spindle,machining,C3,2026-03-15T10:28:20.935171+00:00,61.46,1.988,10028.0,,,25.945,61.57,,8.663
boiler-feed-401,boiler_feed_pump,utilities,U1,2026-03-15T10:28:20.935185+00:00,79.71,3.31,3448.1,9.861,122.53,42.901,,,22.993
pack-conveyor-501,conveyor_gearmotor,packaging,D1,2026-03-15T10:28:20.935198+00:00,45.7,1.586,84.1,,,13.749,,55.83,3.279
