device_id,machine_type,window_index,window_start,window_end,anomaly_score,risk_level,temperature_c_mean,temperature_c_std,temperature_c_min,temperature_c_max,vibration_rms_mean,vibration_rms_std,vibration_rms_min,vibration_rms_max,rpm_mean,rpm_std,rpm_min,rpm_max,pressure_bar_mean,pressure_bar_std,pressure_bar_min,pressure_bar_max,flow_lpm_mean,flow_lpm_std,flow_lpm_min,flow_lpm_max,current_a_mean,current_a_std,current_a_min,current_a_max,oil_temp_c_mean,oil_temp_c_std,oil_temp_c_min,oil_temp_c_max,humidity_pct_mean,humidity_pct_std,humidity_pct_min,humidity_pct_max,power_kw_mean,power_kw_std,power_kw_min,power_kw_max
mix-pump-101,centrifugal_pump,67,2026-03-15T19:07:32.132408+00:00,2026-03-15T19:39:02.216700+00:00,0.0,low,66.7862,3.9665,61.5,84.43,1.8166,0.7478,1.174,6.297,1479.0719,30.3509,1441.4,1643.9,4.2859,0.278,3.778,5.294,283.7496,9.6575,239.95,297.25,28.6676,2.2211,24.928,37.817,,,,,,,,,10.8967,0.7567,9.773,12.817
mix-pump-101,centrifugal_pump,68,2026-03-15T19:14:12.154086+00:00,2026-03-15T19:47:12.238267+00:00,0.0,low,67.1831,4.5589,61.5,86.74,2.0294,0.9978,1.174,8.562,1484.949,34.15,1441.4,1643.9,4.1661,0.3051,3.778,5.294,284.3717,10.5448,239.95,297.77,27.6459,2.3141,24.928,37.817,,,,,,,,,11.2136,0.8673,9.806,15.104
mix-pump-101,centrifugal_pump,69,2026-03-15T19:21:52.175863+00:00,2026-03-15T19:55:02.260689+00:00,0.0,low,67.0427,5.2666,61.5,90.0,1.9883,1.1247,1.174,8.562,1489.6167,35.603,1441.3,1643.9,4.2404,0.3195,3.806,5.294,283.0755,10.6654,240.67,297.77,28.4718,2.5307,24.944,37.817,,,,,,,,,11.0257,0.9073,9.806,15.104
mix-pump-101,centrifugal_pump,70,2026-03-15T19:29:52.196526+00:00,2026-03-15T20:03:32.281079+00:00,0.0,low,67.3721,5.5277,61.75,90.0,2.0793,1.2925,1.174,8.562,1487.3406,40.2442,1439.1,1643.9,4.3063,0.3274,3.806,5.317,283.6633,11.7867,239.03,297.77,28.543,2.5471,24.944,37.817,,,,,,,,,11.112,0.9917,9.806,15.104
mix-pump-101,centrifugal_pump,71,2026-03-15T19:39:12.217737+00:00,2026-03-15T20:10:42.301773+00:00,0.0,low,67.9763,5.4182,61.75,90.0,2.1489,1.3749,1.208,8.585,1483.2979,37.4594,1439.1,1621.1,4.1772,0.3324,3.806,5.317,282.6326,12.2399,229.83,297.77,27.8098,2.4277,24.918,37.716,,,,,,,,,11.2093,0.9909,9.81,15.104
mix-pump-101,centrifugal_pump,72,2026-03-15T19:47:32.238935+00:00,2026-03-15T20:19:22.323846+00:00,0.0,low,67.7516,5.0668,61.75,90.0,1.9755,1.2214,1.208,8.585,1484.5823,36.2161,1439.1,1621.1,4.2646,0.3023,3.838,5.317,283.8908,11.796,229.83,297.36,28.8176,2.2573,24.918,37.716,,,,,,,,,10.9589,0.9065,9.81,15.059
mix-pump-101,centrifugal_pump,73,2026-03-15T19:55:22.261464+00:00,2026-03-15T20:27:12.345345+00:00,0.0,low,67.0774,4.7028,61.75,88.1,2.0826,1.1735,1.235,8.585,1487.4406,32.8765,1439.1,1629.0,4.2759,0.281,3.838,5.317,283.5723,11.1821,229.83,297.36,27.9212,2.1834,24.918,34.25,,,,,,,,,11.2493,0.9021,9.81,15.059
mix-pump-101,centrifugal_pump,74,2026-03-15T20:03:42.282046+00:00,2026-03-15T20:35:22.368330+00:00,0.0,low,67.2577,4.0038,62.1,88.1,1.8596,1.0049,1.199,8.585,1484.749,31.4682,1440.5,1629.0,4.1456,0.2763,3.79,5.133,284.5936,10.3138,229.83,297.36,28.0265,2.1438,24.918,34.25,,,,,,,,,10.8907,0.8455,9.75,13.891
mix-pump-101,centrifugal_pump,75,2026-03-15T20:11:12.302284+00:00,2026-03-15T20:43:52.389912+00:00,0.0,low,68.3565,6.147,62.1,98.19,2.0708,1.1439,1.199,7.855,1482.8292,37.3815,1440.5,1629.0,4.2846,0.3511,3.79,5.932,283.3657,11.5062,238.57,297.36,28.7135,2.237,25.078,36.311,,,,,,,,,11.195,0.9637,9.75,14.503
mix-pump-101,centrifugal_pump,76,2026-03-15T20:19:52.325032+00:00,2026-03-15T20:52:42.414999+00:00,0.0,low,68.1842,6.4619,62.1,98.19,2.0441,1.2503,1.191,7.855,1483.4604,40.3637,1440.5,1644.2,4.2755,0.3609,3.79,5.932,283.2427,11.8762,238.57,297.7,27.6923,2.3391,24.834,36.311,,,,,,,,,11.0754,1.0332,9.75,14.503
mix-pump-101,centrifugal_pump,77,2026-03-15T20:27:32.346265+00:00,2026-03-15T21:01:32.435511+00:00,0.0,low,67.7065,6.2554,62.1,98.19,1.9799,1.0966,1.191,7.816,1486.8354,37.6956,1440.5,1644.2,4.1657,0.3671,3.79,5.932,283.3765,11.3641,238.57,297.7,28.5908,2.2468,24.834,36.311,,,,,,,,,11.0392,0.9909,9.75,14.503
mix-pump-101,centrifugal_pump,78,2026-03-15T20:35:42.369205+00:00,2026-03-15T21:08:42.457473+00:00,0.0,low,68.2929,6.0645,62.46,98.19,2.0553,1.0774,1.184,7.816,1489.1698,35.6673,1439.5,1644.2,4.2942,0.3515,3.799,5.932,283.5114,11.4453,238.57,297.7,28.2725,2.3184,24.834,36.311,,,,,,,,,11.1939,0.9485,9.781,14.503
mix-pump-101,centrifugal_pump,79,2026-03-15T20:44:02.390975+00:00,2026-03-15T21:16:52.479285+00:00,0.0,low,67.9458,4.3164,62.46,88.77,1.8295,0.7978,1.184,6.829,1482.1198,31.6048,1439.5,1644.2,4.2304,0.3128,3.799,5.862,284.386,9.3456,251.15,297.7,27.7139,2.0356,24.834,31.462,,,,,,,,,10.895,0.8169,9.746,13.549
mix-pump-101,centrifugal_pump,80,2026-03-15T20:53:12.415730+00:00,2026-03-15T21:24:52.504705+00:00,0.0,low,67.7414,4.8155,62.46,93.68,2.0439,0.9531,1.184,7.164,1479.7052,31.6233,1439.5,1620.0,4.1689,0.3502,3.783,5.862,283.9601,9.0693,251.15,297.67,28.7817,2.1338,25.128,36.03,,,,,,,,,11.2188,0.8224,9.746,13.785
mix-pump-101,centrifugal_pump,81,2026-03-15T21:01:52.436211+00:00,2026-03-15T21:33:22.525041+00:00,0.0,low,67.8603,4.7133,62.92,93.68,1.8971,0.9838,1.184,7.164,1483.1833,33.7359,1439.5,1620.0,4.3073,0.3342,3.783,5.862,284.2673,9.1092,251.15,297.67,27.7173,2.2614,24.736,36.03,,,,,,,,,10.9267,0.8603,9.746,13.785
mix-pump-101,centrifugal_pump,82,2026-03-15T21:09:02.458462+00:00,2026-03-15T21:41:42.546083+00:00,0.0,low,68.6531,4.9218,62.92,93.68,2.0838,1.2048,1.201,8.977,1489.0333,35.5729,1444.4,1650.1,4.2351,0.3576,3.783,5.862,283.4354,9.4565,251.15,297.67,28.313,2.388,24.736,36.03,,,,,,,,,11.1761,0.9328,9.746,14.357
mix-pump-101,centrifugal_pump,83,2026-03-15T21:17:02.480161+00:00,2026-03-15T21:50:52.570577+00:00,0.0,low,68.4178,4.5962,62.92,93.68,1.9786,1.1156,1.199,8.977,1486.001,36.3418,1440.8,1650.1,4.1772,0.3201,3.783,5.409,284.4184,8.821,252.87,297.67,28.5381,2.3557,24.736,36.03,,,,,,,,,11.0531,0.952,9.771,14.357
mix-pump-101,centrifugal_pump,84,2026-03-15T21:25:12.505509+00:00,2026-03-15T21:59:42.594309+00:00,0.0,low,67.7309,4.0411,62.92,83.9,1.8882,0.967,1.199,8.977,1480.2281,32.4912,1440.8,1650.1,4.2962,0.3159,3.786,5.915,283.8378,9.0264,252.57,297.62,27.6072,2.1809,24.736,33.964,,,,,,,,,10.994,0.9402,9.771,14.446
mix-pump-101,centrifugal_pump,85,2026-03-15T21:33:52.525708+00:00,2026-03-15T22:08:52.616812+00:00,0.0,low,68.1217,3.7846,62.98,83.9,1.9863,0.9444,1.199,8.977,1480.2094,32.5044,1440.8,1650.1,4.1887,0.3196,3.786,5.915,284.6869,9.0664,252.57,297.62,28.6921,2.094,24.904,33.964,,,,,,,,,11.178,0.9053,9.771,14.446
mix-pump-101,centrifugal_pump,86,2026-03-15T21:42:12.546978+00:00,2026-03-15T22:16:12.640930+00:00,0.0,low,68.4591,3.6639,62.98,83.9,1.764,0.6112,1.199,6.562,1483.4521,27.901,1440.8,1586.8,4.173,0.3004,3.786,5.915,284.0469,8.3856,252.57,297.62,27.8993,2.1374,24.753,33.964,,,,,,,,,10.8677,0.8308,9.771,14.446
mix-pump-101,centrifugal_pump,87,2026-03-15T21:51:12.571306+00:00,2026-03-15T22:23:12.666308+00:00,0.0,low,68.109,3.521,62.98,83.9,1.9326,0.6031,1.222,6.562,1484.7677,26.5363,1440.8,1586.8,4.2874,0.3046,3.803,5.915,285.103,8.4053,252.57,297.62,27.8243,2.1007,24.753,33.964,,,,,,,,,11.1975,0.8157,9.772,14.446
mix-pump-101,centrifugal_pump,88,2026-03-15T22:00:12.595013+00:00,2026-03-15T22:30:42.690724+00:00,0.0,low,67.9272,3.7901,63.16,86.88,1.8111,0.724,1.19,7.722,1479.9208,28.0326,1440.8,1568.5,4.1597,0.2568,3.79,4.674,284.2406,7.9026,265.09,296.79,28.5906,2.0755,24.753,36.113,,,,,,,,,10.9102,0.8217,9.715,13.364
mix-pump-101,centrifugal_pump,89,2026-03-15T22:09:22.617978+00:00,2026-03-15T22:38:52.715657+00:00,0.0,low,68.7076,4.1277,63.3,89.02,1.9532,0.9282,1.19,7.722,1478.0542,28.1418,1440.8,1601.0,4.1962,0.2743,3.79,5.317,284.8256,9.4173,233.87,296.79,27.5634,2.148,24.753,36.113,,,,,,,,,11.1299,0.9169,9.715,14.385
mix-pump-101,centrifugal_pump,90,2026-03-15T22:16:32.641645+00:00,2026-03-15T22:46:32.740179+00:00,0.0,low,68.9509,4.2676,63.3,89.02,1.9395,0.9295,1.19,7.722,1481.4844,30.1642,1440.8,1601.0,4.2959,0.2759,3.79,5.317,283.7421,9.3485,233.87,296.44,28.4123,2.1685,24.958,36.113,,,,,,,,,11.0868,0.9338,9.715,14.385
mix-pump-101,centrifugal_pump,91,2026-03-15T22:23:32.667783+00:00,2026-03-15T22:55:52.763184+00:00,0.0,low,68.4727,4.2995,63.3,89.02,1.8753,0.9293,1.19,7.722,1485.1729,27.6037,1441.2,1601.0,4.1593,0.2865,3.786,5.317,284.7438,9.4912,233.87,296.74,28.2501,2.2171,24.958,36.113,,,,,,,,,10.9738,0.9142,9.715,14.385
mix-pump-101,centrifugal_pump,92,2026-03-15T22:30:52.691631+00:00,2026-03-15T23:05:02.786717+00:00,0.0,low,68.3429,3.7815,63.65,89.02,1.9285,0.686,1.21,7.551,1481.7385,28.6078,1441.5,1601.0,4.2094,0.2771,3.786,5.317,284.0606,9.3152,233.87,296.74,27.5521,2.0009,24.847,32.181,,,,,,,,,11.1883,0.8306,9.754,14.385
mix-pump-101,centrifugal_pump,93,2026-03-15T22:39:22.716563+00:00,2026-03-15T23:13:12.814055+00:00,0.0,low,68.9649,3.672,63.65,86.04,1.7671,0.5583,1.193,5.958,1477.2354,28.0417,1441.5,1613.2,4.2772,0.311,3.786,5.98,285.0772,8.1186,264.21,297.71,28.6096,2.1426,24.847,38.251,,,,,,,,,10.8622,0.7789,9.712,13.277
mix-pump-101,centrifugal_pump,94,2026-03-15T22:46:52.741386+00:00,2026-03-15T23:22:12.840923+00:00,0.0,low,68.879,3.6457,63.65,86.04,1.9215,0.552,1.193,5.958,1478.5302,29.2754,1441.5,1613.2,4.1368,0.3128,3.786,5.98,284.2693,8.1412,264.21,297.71,27.6384,2.2243,24.847,38.251,,,,,,,,,11.1937,0.7885,9.712,13.277
mix-pump-101,centrifugal_pump,95,2026-03-15T22:56:02.764264+00:00,2026-03-15T23:28:42.866426+00:00,0.0,low,69.0706,4.7613,63.65,89.47,1.98,1.1337,1.177,7.969,1488.024,36.4562,1441.5,1625.6,4.2617,0.3756,3.792,5.98,283.8483,10.0185,244.31,297.71,28.2017,2.6618,24.847,38.252,,,,,,,,,11.0061,0.8916,9.712,13.631
mix-pump-101,centrifugal_pump,96,2026-03-15T23:05:22.788043+00:00,2026-03-15T23:37:22.889146+00:00,0.0,low,69.6996,4.9296,63.91,89.47,2.1204,1.336,1.177,9.097,1490.4052,36.024,1441.4,1625.6,4.3054,0.3846,3.792,5.98,282.8695,11.0103,236.54,297.71,28.7226,2.6712,24.86,38.252,,,,,,,,,11.1581,0.9404,9.712,13.669
mix-pump-101,centrifugal_pump,97,2026-03-15T23:13:42.815388+00:00,2026-03-15T23:45:02.913527+00:00,0.0,low,70.1995,5.0857,63.91,89.47,2.1457,1.4161,1.177,9.097,1485.251,35.8619,1441.4,1625.6,4.1797,0.3861,3.776,5.958,283.2454,11.2949,236.54,297.37,27.757,2.604,24.86,38.252,,,,,,,,,11.1921,0.9467,9.779,14.019
mix-pump-101,centrifugal_pump,98,2026-03-15T23:22:42.841831+00:00,2026-03-15T23:52:52.936445+00:00,0.0,low,70.2873,5.8654,63.91,90.72,2.1835,1.655,1.177,9.097,1485.5865,41.2524,1441.4,1661.9,4.3135,0.4185,3.776,5.958,282.1754,12.9038,228.6,297.37,28.9006,2.6788,24.904,38.252,,,,,,,,,11.0504,0.9946,9.779,14.019
mix-pump-101,centrifugal_pump,99,2026-03-15T23:29:02.867126+00:00,2026-03-16T00:01:42.958556+00:00,0.0,low,70.0073,6.1987,63.91,93.34,2.2528,1.5318,1.221,9.097,1488.4677,42.5838,1441.4,1664.2,4.2972,0.3879,3.776,5.889,282.8678,12.3441,228.6,297.65,28.3189,2.572,24.791,36.556,,,,,,,,,11.3203,1.0071,9.783,15.089
mix-pump-101,centrifugal_pump,100,2026-03-15T23:37:32.889832+00:00,2026-03-16T00:09:32.982421+00:00,0.0,low,70.7369,6.0017,64.33,93.34,2.1113,1.5081,1.166,8.107,1492.9271,42.045,1444.6,1664.2,4.2032,0.4057,3.776,5.889,282.5391,12.805,228.6,297.65,28.0929,2.5666,24.791,36.556,,,,,,,,,11.0209,1.0295,9.783,15.089
mix-pump-101,centrifugal_pump,101,2026-03-15T23:45:22.914498+00:00,2026-03-16T00:17:53.005454+00:00,0.0,low,71.0232,6.3247,64.33,95.81,2.2401,1.4014,1.166,8.097,1490.7719,45.4949,1441.5,1664.2,4.3266,0.3674,3.786,5.889,282.4499,13.2191,228.6,297.65,28.9963,2.5473,24.791,38.986,,,,,,,,,11.3059,0.987,9.783,15.089
mix-pump-101,centrifugal_pump,102,2026-03-15T23:53:12.937466+00:00,2026-03-16T00:25:13.028948+00:00,0.0,low,70.602,6.7418,64.33,96.51,2.1191,1.3354,1.166,7.58,1486.5344,43.1131,1441.5,1664.2,4.2947,0.3669,3.786,5.677,282.7152,12.514,238.35,297.65,27.9396,2.5874,24.791,38.986,,,,,,,,,11.0847,1.0117,9.743,15.089
mix-pump-101,centrifugal_pump,103,2026-03-16T00:02:02.959695+00:00,2026-03-16T00:33:03.051990+00:00,0.0,low,70.6151,6.4897,64.58,96.51,2.1517,1.3641,1.166,9.465,1487.7573,43.1901,1441.5,1669.0,4.217,0.3851,3.786,5.677,282.3036,12.3633,238.35,297.23,28.5866,2.6126,24.797,38.986,,,,,,,,,11.1435,0.9816,9.743,14.805
mix-pump-101,centrifugal_pump,104,2026-03-16T00:09:52.983324+00:00,2026-03-16T00:41:33.076717+00:00,0.0,low,71.0877,6.3427,64.58,96.51,2.1499,1.3134,1.164,9.465,1491.9635,41.4362,1441.5,1669.0,4.3359,0.3637,3.808,5.677,283.1554,11.2517,241.98,297.23,28.6098,2.6107,24.797,38.986,,,,,,,,,11.2079,0.999,9.743,14.805
mix-pump-101,centrifugal_pump,105,2026-03-16T00:18:03.006413+00:00,2026-03-16T00:49:33.099675+00:00,0.0,low,70.7693,5.8065,64.58,96.51,1.9974,1.2653,1.164,9.465,1490.1979,39.9558,1440.3,1669.0,4.2569,0.3646,3.808,5.677,282.987,10.2992,249.23,297.42,27.7403,2.4143,24.797,36.788,,,,,,,,,10.9814,0.9721,9.743,14.805
mix-pump-101,centrifugal_pump,106,2026-03-16T00:25:33.030062+00:00,2026-03-16T00:57:03.122959+00:00,0.0,low,69.8594,4.7389,64.58,93.4,2.049,1.0429,1.164,9.465,1482.1281,37.3094,1440.3,1669.0,4.1776,0.3142,3.795,5.491,284.4289,9.1599,255.81,297.42,28.6966,2.2353,24.823,36.788,,,,,,,,,11.249,0.9051,9.765,14.805
mix-pump-101,centrifugal_pump,107,2026-03-16T00:33:23.053033+00:00,2026-03-16T01:04:43.145653+00:00,0.0,low,69.9905,4.1434,64.88,89.43,1.8325,0.8661,1.158,7.598,1479.1938,31.442,1440.3,1620.8,4.2946,0.2907,3.795,5.264,284.0049,8.3454,257.33,297.42,27.874,2.1365,24.823,35.129,,,,,,,,,10.8939,0.8541,9.765,14.203
mix-pump-101,centrifugal_pump,108,2026-03-16T00:41:53.077835+00:00,2026-03-16T01:13:03.169755+00:00,0.0,low,70.5752,4.7314,64.88,96.77,1.9829,0.9517,1.158,8.16,1483.5573,34.658,1440.3,1661.2,4.1968,0.2971,3.794,5.377,284.7594,8.3592,256.02,297.42,27.9917,2.034,24.823,32.237,,,,,,,,,11.1596,0.8608,9.786,13.92
mix-pump-101,centrifugal_pump,109,2026-03-16T00:49:43.100761+00:00,2026-03-16T01:20:23.195738+00:00,0.0,low,70.212,4.647,64.88,96.77,1.9026,0.971,1.158,8.16,1486.6865,32.3059,1441.2,1661.2,4.1774,0.3018,3.777,5.377,283.9289,8.2836,256.02,297.75,28.6257,1.9143,24.945,32.237,,,,,,,,,10.983,0.8952,9.727,13.92
mix-pump-101,centrifugal_pump,110,2026-03-16T00:57:23.123896+00:00,2026-03-16T01:27:43.217450+00:00,0.0,low,70.2802,5.2351,65.0,96.77,1.9414,1.0626,1.158,8.16,1484.5906,36.6732,1439.2,1661.2,4.3085,0.3269,3.777,5.671,284.566,9.4376,241.54,297.75,27.6302,2.0485,24.945,32.446,,,,,,,,,11.0237,0.9487,9.727,13.935
mix-pump-101,centrifugal_pump,111,2026-03-16T01:05:13.146771+00:00,2026-03-16T01:36:33.241596+00:00,0.0,low,70.7231,4.6211,65.29,96.77,1.9535,0.8718,1.189,8.16,1478.9448,32.4043,1439.2,1661.2,4.1759,0.3158,3.777,5.671,283.88,9.219,241.54,297.75,28.4502,2.0414,25.018,32.446,,,,,,,,,11.1388,0.8942,9.727,13.935
mix-pump-101,centrifugal_pump,112,2026-03-16T01:13:13.170752+00:00,2026-03-16T01:44:43.265828+00:00,0.0,low,70.6666,3.9014,65.29,92.07,1.7596,0.5862,1.189,6.202,1479.4958,28.501,1439.2,1597.9,4.1799,0.2918,3.777,5.671,285.2651,8.9521,241.54,297.75,28.0889,2.1018,25.018,32.446,,,,,,,,,10.8452,0.8176,9.727,13.935
mix-pump-101,centrifugal_pump,113,2026-03-16T01:20:33.196817+00:00,2026-03-16T01:53:03.289722+00:00,0.0,low,70.4795,4.7939,65.29,97.6,1.9724,0.752,1.212,6.763,1485.6406,31.1084,1439.2,1636.4,4.2894,0.3081,3.796,5.671,283.8129,9.99,238.53,297.33,27.6707,2.0635,24.799,32.446,,,,,,,,,11.2044,0.9082,9.738,15.453
mix-pump-101,centrifugal_pump,114,2026-03-16T01:27:53.218557+00:00,2026-03-16T02:01:13.313700+00:00,0.0,low,70.579,4.6906,65.62,97.6,1.8362,0.8118,1.157,6.763,1485.1031,30.9667,1439.2,1636.4,4.1614,0.3138,3.789,5.647,284.6307,9.5556,238.53,297.33,28.6824,2.0378,24.799,35.856,,,,,,,,,10.8939,0.929,9.738,15.453
mix-pump-101,centrifugal_pump,115,2026-03-16T01:37:03.242612+00:00,2026-03-16T02:09:43.337557+00:00,0.0,low,71.1759,4.6935,65.62,97.6,1.9525,0.806,1.157,6.763,1480.274,31.4475,1439.2,1636.4,4.2138,0.3063,3.789,5.647,283.7352,9.5048,238.53,297.33,27.6996,2.1347,24.785,35.856,,,,,,,,,11.1322,0.9549,9.738,15.453
mix-pump-101,centrifugal_pump,116,2026-03-16T01:45:13.266805+00:00,2026-03-16T02:19:03.361790+00:00,0.0,low,71.252,5.0948,65.62,97.6,1.968,1.0199,1.157,7.907,1481.0792,35.9748,1439.2,1663.0,4.302,0.3343,3.789,5.686,284.166,9.795,238.53,297.11,28.2466,2.2923,24.785,36.149,,,,,,,,,11.0619,0.9786,9.73,15.453
mix-pump-101,centrifugal_pump,117,2026-03-16T01:53:33.290721+00:00,2026-03-16T02:28:13.384318+00:00,0.0,low,71.0349,5.1761,65.62,91.71,2.0208,1.2676,1.157,8.686,1487.3719,39.0089,1439.2,1663.0,4.1767,0.3394,3.789,5.686,282.9531,10.1622,244.57,297.11,28.6025,2.3224,24.785,36.149,,,,,,,,,11.0302,0.9836,9.73,14.595
mix-pump-101,centrifugal_pump,118,2026-03-16T02:01:43.314427+00:00,2026-03-16T02:36:13.407773+00:00,0.0,low,71.3991,4.7499,65.8,91.36,2.1294,1.3487,1.184,8.983,1489.8479,38.5957,1440.3,1663.0,4.2504,0.2969,3.806,5.686,283.5647,10.225,244.57,297.11,27.6844,2.2552,24.747,36.149,,,,,,,,,11.2279,0.9576,9.73,14.68
mix-pump-101,centrifugal_pump,119,2026-03-16T02:10:13.338633+00:00,2026-03-16T02:44:13.432863+00:00,0.0,low,72.142,5.382,65.8,94.63,2.0275,1.4094,1.184,8.983,1486.9021,41.2213,1440.3,1663.0,4.2964,0.3069,3.806,5.686,282.6545,10.9054,243.37,297.11,28.7768,2.2713,24.747,36.149,,,,,,,,,10.9586,0.9655,9.73,14.68
mix-pump-101,centrifugal_pump,120,2026-03-16T02:19:13.362732+00:00,2026-03-16T02:51:43.455442+00:00,0.0,low,71.6123,4.978,65.8,94.63,2.1256,1.2442,1.19,8.983,1481.6187,35.605,1440.3,1653.9,4.1515,0.2913,3.787,5.192,283.3994,10.775,243.37,297.04,28.0621,2.2827,24.714,35.631,,,,,,,,,11.2554,0.9269,9.798,14.68
mix-pump-101,centrifugal_pump,121,2026-03-16T02:28:33.385107+00:00,2026-03-16T02:59:43.480255+00:00,0.0,low,71.1933,4.8409,65.97,94.63,1.913,1.0634,1.176,8.983,1482.8698,34.502,1440.3,1637.0,4.2491,0.3067,3.787,5.65,283.6335,10.3328,238.66,297.04,27.9165,2.3523,24.714,37.791,,,,,,,,,10.9435,0.9103,9.789,14.68
mix-pump-101,centrifugal_pump,122,2026-03-16T02:36:33.408548+00:00,2026-03-16T03:07:53.504672+00:00,0.0,low,71.8214,4.9857,66.15,95.25,2.0012,1.0204,1.176,8.475,1487.3042,30.6443,1441.2,1637.0,4.2567,0.3139,3.787,5.65,283.7703,10.5285,238.66,297.04,28.7276,2.2685,24.714,37.791,,,,,,,,,11.13,0.9399,9.789,15.038
mix-pump-101,centrifugal_pump,123,2026-03-16T02:44:33.433481+00:00,2026-03-16T03:16:33.526740+00:00,0.0,low,72.0906,5.5172,66.15,103.18,2.0024,1.1534,1.176,8.475,1486.4667,33.3535,1439.8,1637.0,4.1509,0.3168,3.787,5.65,283.7656,10.8466,235.73,297.04,27.6732,2.2407,24.714,37.791,,,,,,,,,11.0821,0.9608,9.76,15.038
mix-pump-101,centrifugal_pump,124,2026-03-16T02:51:53.456348+00:00,2026-03-16T03:24:23.550057+00:00,0.0,low,71.8058,5.7942,66.15,103.18,2.02,1.3534,1.176,8.819,1482.9625,37.1037,1439.8,1637.0,4.2833,0.3122,3.806,5.65,283.3363,11.0128,235.73,296.99,28.5183,2.4063,24.936,37.791,,,,,,,,,11.0117,1.0286,9.76,15.038
mix-pump-101,centrifugal_pump,125,2026-03-16T03:00:13.481095+00:00,2026-03-16T03:32:23.573592+00:00,0.0,low,71.8586,5.5573,66.48,103.18,2.1239,1.3242,1.176,8.819,1482.4281,36.2098,1439.8,1636.5,4.2566,0.2987,3.806,5.281,283.5167,10.8709,235.73,296.99,28.4425,2.4685,24.906,37.802,,,,,,,,,11.2439,1.0033,9.76,15.038
mix-pump-101,centrifugal_pump,126,2026-03-16T03:08:23.505518+00:00,2026-03-16T03:39:43.598070+00:00,0.0,low,72.4706,5.3277,66.48,103.18,1.9562,1.2424,1.176,8.819,1487.4052,38.3044,1439.8,1645.3,4.1702,0.3053,3.782,5.281,283.1817,10.8087,235.73,296.99,27.7934,2.4515,24.852,37.802,,,,,,,,,10.9326,0.9394,9.755,14.897
mix-pump-101,centrifugal_pump,127,2026-03-16T03:16:43.527738+00:00,2026-03-16T03:47:13.622577+00:00,0.0,low,72.3112,5.0421,66.48,98.53,2.1072,1.211,1.183,8.819,1489.0667,37.5018,1439.4,1645.3,4.3014,0.3065,3.782,5.446,283.8005,10.273,244.69,296.99,28.8655,2.5172,24.852,38.071,,,,,,,,,11.2558,0.9607,9.755,14.897
mix-pump-101,centrifugal_pump,128,2026-03-16T03:24:43.551061+00:00,2026-03-16T03:56:33.646208+00:00,0.0,low,71.6961,4.9488,66.48,98.53,1.9114,1.0176,1.183,7.955,1483.175,36.6241,1439.4,1645.3,4.2375,0.2942,3.782,5.446,283.5194,10.0387,244.69,297.79,27.8869,2.5194,24.731,38.071,,,,,,,,,10.9709,0.9328,9.755,14.758
mix-pump-101,centrifugal_pump,129,2026-03-16T03:32:43.574428+00:00,2026-03-16T04:05:43.668012+00:00,0.0,low,72.1632,5.3142,66.69,99.06,1.9825,0.989,1.183,7.955,1480.2865,36.663,1439.4,1658.7,4.1777,0.3153,3.782,5.482,284.5093,9.8512,248.86,297.79,28.1156,2.4304,24.731,38.071,,,,,,,,,11.1058,0.9116,9.755,14.3
mix-pump-101,centrifugal_pump,130,2026-03-16T03:40:03.599244+00:00,2026-03-16T04:13:23.692901+00:00,0.0,low,72.4024,5.0796,66.69,99.06,1.931,0.9015,1.179,7.955,1482.2365,34.5592,1439.4,1658.7,4.2972,0.2989,3.807,5.482,283.9692,9.1756,248.86,297.79,28.5626,2.3077,24.731,38.071,,,,,,,,,11.0915,0.9146,9.728,14.3
mix-pump-101,centrifugal_pump,131,2026-03-16T03:47:23.623640+00:00,2026-03-16T04:21:43.717017+00:00,0.0,low,71.8296,4.2133,66.69,99.06,1.7962,0.6547,1.179,6.912,1485.1635,29.6581,1440.9,1658.7,4.1991,0.2742,3.807,5.482,285.3167,8.6479,248.86,297.79,27.4929,2.049,24.731,35.906,,,,,,,,,10.9163,0.8345,9.728,13.972
mix-pump-101,centrifugal_pump,132,2026-03-16T03:57:03.646777+00:00,2026-03-16T04:30:03.740916+00:00,0.0,low,71.8816,4.841,66.69,99.06,1.9743,0.8347,1.179,7.199,1483.8073,32.1803,1439.6,1658.7,4.1782,0.2924,3.805,5.482,283.8069,9.8645,235.14,297.08,28.5895,2.2054,24.825,36.232,,,,,,,,,11.2016,0.8526,9.728,14.519
mix-pump-101,centrifugal_pump,133,2026-03-16T04:06:03.669308+00:00,2026-03-16T04:38:33.765756+00:00,0.0,low,72.2439,3.725,67.0,93.21,1.7698,0.6697,1.179,7.199,1477.3125,25.5475,1439.6,1542.9,4.2874,0.2556,3.805,4.968,285.0972,9.2029,235.14,297.08,28.1037,2.1601,24.825,36.232,,,,,,,,,10.8569,0.8091,9.728,14.519
mix-pump-101,centrifugal_pump,134,2026-03-16T04:13:33.693675+00:00,2026-03-16T04:47:23.789021+00:00,0.0,low,72.8739,4.961,67.0,97.09,2.0434,1.0804,1.195,8.571,1479.9417,32.5913,1439.6,1623.3,4.1929,0.2633,3.805,4.968,283.5283,9.6665,235.14,296.97,27.8704,2.3552,24.825,36.232,,,,,,,,,11.2274,0.984,9.77,15.206
